ID,Designation,Object classes,Description,Category,Field type,Unit group,Index,R/O,API define
31045,Valid data,Connection definition point,Specifies the data that may be entered at the connection definition point:,Settings,Integer,Not defined,No,No,CDP_ALLOWED_DATA
31046,Manually set,Connection definition point,"Controls the editing possibilities of the connection numbering. Connection definition points which have this property can be excluded by the actions ""Designate,"" ""Realign,"" ""Format"" as well as being deleted. This property can be automatically set on designation (depending on the settings).",Settings,Boolean (True / False),Not defined,No,No,CDP_SET_AS_MANUAL
