ID,Designation,Object classes,Description,Category,Field type,Unit group,Index,R/O,API define
22048,Certification: General,Part,"Text identifier for a certificate or test number, which is assigned on the basis of a safety check.",Certifications,Monolingual text,Not defined,No,No,ARTICLE_CERTIFICATE
22049,Certification: UL File Number,Part,"Identifier of the Underwriters Laboratories Inc. You can enter e.g. UL certifications, UL file numbers, or other test numbers here.",Certifications,Monolingual text,Not defined,No,No,ARTICLE_CERTIFICATE_UL
22050,Certification: VDE,Part,"Identifier of the Association for Electrical Engineering, Electronics, Information Technology.",Certifications,Monolingual text,Not defined,No,No,ARTICLE_CERTIFICATE_VDE
22113,Certification: CE,Part,"Certificate of the Communauté Européene certificate, i.e. the previous European Community. The CE certification is a prerequisite for teh he first placing on the market of products for which a CE certification in accordance with special EU directives is required, namely in all member states of the European Economic Area.",Certifications,Boolean (True / False),Not defined,No,No,ARTICLE_CERTIFICATE_CE
22270,Certification: ATEX identifier,Part,"Certification for explosion protection in accordance with the ATEX Directive of the European Union. The designation ATEX is derived from the French abbreviation for ""ATmosphère EXplosibles"".",Certifications,Monolingual text,Not defined,No,No,ARTICLE_CERTIFICATE_ATEX
22368,Certification: UL Category Control Number,Part,"Identifier of the Underwriters Laboratories Inc. You can enter e.g. UL certifications, UL file numbers, or other test numbers here.",Certifications,Monolingual text,Not defined,No,No,ARTICLE_CERTIFICATE_UL_CNN
