ID,Designation,Object classes,Description,Category,Field type,Unit group,Index,R/O,API define
20861,Device group main function,Function,Identifies the function as the main function of a device group.,General,Boolean (True / False),Not defined,No,Yes,FUNC_IS_DEVICEGROUP_MAINFUNCTION
20862,DT (identifying) of device group main function,Function,Shows the DT of the device group main function for all functions of all devices belonging to the device group.,General,Monolingual text,Not defined,No,Yes,FUNC_DEVICEGROUP_MAINFUNCTION_IDENTNAME
