ID,Designation,Object classes,Description,Category,Field type,Unit group,Index,R/O,API define
22377,ERP / PDM number 8,Part,"Unique part number of an external ERP system or PDM system. The ERP / PDM numbers must be unique for different parts. Same values are also permitted for the properties ""ERP / PDM number 1"" to ""ERP / PDM number 10"" at a part. Any number of characters can be entered for the ERP / PDM number. However, only the first 64 characters in UTF-8 format are identifying. If you assign a value via the Application Programming Interface you have to specify the same value for all part variants.",General,Monolingual text,Not defined,No,No,ARTICLE_ERPNR_8
22378,ERP / PDM number 9,Part,"Unique part number of an external ERP system or PDM system. The ERP / PDM numbers must be unique for different parts. Same values are also permitted for the properties ""ERP / PDM number 1"" to ""ERP / PDM number 10"" at a part. Any number of characters can be entered for the ERP / PDM number. However, only the first 64 characters in UTF-8 format are identifying. If you assign a value via the Application Programming Interface you have to specify the same value for all part variants.",General,Monolingual text,Not defined,No,No,ARTICLE_ERPNR_9
22379,ERP / PDM number 10,Part,"Unique part number of an external ERP system or PDM system. The ERP / PDM numbers must be unique for different parts. Same values are also permitted for the properties ""ERP / PDM number 1"" to ""ERP / PDM number 10"" at a part. Any number of characters can be entered for the ERP / PDM number. However, only the first 64 characters in UTF-8 format are identifying. If you assign a value via the Application Programming Interface you have to specify the same value for all part variants.",General,Monolingual text,Not defined,No,No,ARTICLE_ERPNR_10
22381,ERP / PDM number 1: Description,Part,"Description for ""ERP / PDM number 1"".",General,Multilingual text,Not defined,No,No,ARTICLE_ERPNR_DESCRIPTION
22382,ERP / PDM number 2: Description,Part,"Description for ""ERP / PDM number 2"".",General,Multilingual text,Not defined,No,No,ARTICLE_ERPNR_DESCRIPTION_2
22383,ERP / PDM number 3: Description,Part,"Description for ""ERP / PDM number 3"".",General,Multilingual text,Not defined,No,No,ARTICLE_ERPNR_DESCRIPTION_3
22384,ERP / PDM number 4: Description,Part,"Description for ""ERP / PDM number 4"".",General,Multilingual text,Not defined,No,No,ARTICLE_ERPNR_DESCRIPTION_4
22385,ERP / PDM number 5: Description,Part,"Description for ""ERP / PDM number 5"".",General,Multilingual text,Not defined,No,No,ARTICLE_ERPNR_DESCRIPTION_5
22386,ERP / PDM number 6: Description,Part,"Description for ""ERP / PDM number 6"".",General,Multilingual text,Not defined,No,No,ARTICLE_ERPNR_DESCRIPTION_6
22387,ERP / PDM number 7: Description,Part,"Description for ""ERP / PDM number 7"".",General,Multilingual text,Not defined,No,No,ARTICLE_ERPNR_DESCRIPTION_7
22388,ERP / PDM number 8: Description,Part,"Description for ""ERP / PDM number 8"".",General,Multilingual text,Not defined,No,No,ARTICLE_ERPNR_DESCRIPTION_8
22389,ERP / PDM number 9: Description,Part,"Description for ""ERP / PDM number 9"".",General,Multilingual text,Not defined,No,No,ARTICLE_ERPNR_DESCRIPTION_9
22390,ERP / PDM number 10: Description,Part,"Description for ""ERP / PDM number 10"".",General,Multilingual text,Not defined,No,No,ARTICLE_ERPNR_DESCRIPTION_10
