ID,Designation,Object classes,Description,Category,Field type,Unit group,Index,R/O,API define
31107,Installation site (automatic),Connection,"If a DT is entered on the connection, the corresponding structure identifier is output. Otherwise, the structure identifier from the connection source is output. The source is determined by its position in the schematic and can be exchanged with the target over a connection definition point.",Data,Monolingual text,Not defined,No,Yes,CONNECTION_FULLPLACEOFINSTALLATION_AUTOMATIC
31108,Installation site: Main identifier (automatic),Connection,"If a DT is entered on the connection, the corresponding structure identifier is output. Otherwise, the structure identifier from the connection source is output. The source is determined by its position in the schematic and can be exchanged with the target over a connection definition point.",Data,Monolingual text,Not defined,No,Yes,CONNECTION_PLACEOFINSTALLATION_AUTOMATIC
31109,User-defined structure (automatic),Connection,"If a DT is entered on the connection, the corresponding structure identifier is output. Otherwise, the structure identifier from the connection source is output. The source is determined by its position in the schematic and can be exchanged with the target over a connection definition point.",Data,Monolingual text,Not defined,No,Yes,CONNECTION_FULLUSERDEFINED_AUTOMATIC
31110,User-defined structure: Main identifier (automatic),Connection,"If a DT is entered on the connection, the corresponding structure identifier is output. Otherwise, the structure identifier from the connection source is output. The source is determined by its position in the schematic and can be exchanged with the target over a connection definition point.",Data,Monolingual text,Not defined,No,Yes,CONNECTION_USERDEFINED_AUTOMATIC
31111,Higher-level function number (automatic),Connection,"If a DT is entered on the connection, the corresponding structure identifier is output. Otherwise, the structure identifier from the connection source is output. The source is determined by its position in the schematic and can be exchanged with the target over a connection definition point.",Data,Monolingual text,Not defined,No,Yes,CONNECTION_FULLINSTALLATIONNUMBER_AUTOMATIC
31112,Higher-level function number: Main identifier (automatic),Connection,"If a DT is entered on the connection, the corresponding structure identifier is output. Otherwise, the structure identifier from the connection source is output. The source is determined by its position in the schematic and can be exchanged with the target over a connection definition point.",Data,Monolingual text,Not defined,No,Yes,CONNECTION_INSTALLATIONNUMBER_AUTOMATIC
31113,Protected routing,Connection,Prevents a routing connection from being re-routed and overwritten. Also prevents that a cable is rerouted and overwritten in the topology.,Data,Boolean (True / False),Not defined,No,No,CONNECTION_PROTECTED_ROUTING
31114,Routing direction source,Connection,The routing directions are defined automatically on the basis of the implemented routing of the connection. They reflect the direction of the routing of the wire from the devices to the routing track.,Data,Integer,Not defined,No,No,CONNECTION_ROUTING_DIRECTION_SOURCE
31115,Routing direction target,Connection,The routing directions are defined automatically on the basis of the implemented routing of the connection. They reflect the direction of the routing of the wire from the devices to the routing track.,Data,Integer,Not defined,No,No,CONNECTION_ROUTING_DIRECTION_DESTINATION
31116,Layout space: Specification for entry into routing path network (target),Connection,Displays the DT of the channel or routing path through which the connection is to exit the routing path network toward the target item. The property is filled upon the manual definition of the entry into the routing path network.,Data,Monolingual text,Not defined,No,No,CONNECTION_WIRING_PATH_PRESETTING_AT_DESTINATION
31119,Topology: Routing track specification,Connection,"In this property, a routing path is stored that a connection routed in the routing path network must pass through. This has priority over all other defaults.",Data,Monolingual text,Not defined,No,No,CONNECTION_CABLING_PATH_PRESETTING
31133,Product: Main identifier (automatic),Connection,"If a DT is entered on the connection, the corresponding structure identifier is output. Otherwise, the structure identifier from the connection source is output. The source is determined by its position in the schematic and can be exchanged with the target over a connection definition point.",Data,Monolingual text,Not defined,No,Yes,CONNECTION_PRODUCT_AUTOMATIC
31134,Product (automatic),Connection,"If a DT is entered on the connection, the corresponding structure identifier is output. Otherwise, the structure identifier from the connection source is output. The source is determined by its position in the schematic and can be exchanged with the target over a connection definition point.",Data,Monolingual text,Not defined,No,Yes,CONNECTION_FULLPRODUCT_AUTOMATIC
31136,Connection splicers passed through,Connection,Outputs the DTs of the connection splicers which pass through the connection. The individual values are separated by a semicolons and sorted alphanumerically. This property can be used in reports.,Data,Monolingual text,Not defined,No,Yes,CONNECTION_DISTRIBUTORS
31137,Topology: Connection splicers passed through (sorted),Connection,Outputs the DTs of the connection splicers which pass through the connection at a routing connection. The individual connection splicers are differentiated in the order from source to target through the index. This property can be used in reports.,Data,Monolingual text,Not defined,"Yes, 20",No,CONNECTION_CABLING_DISTRIBUTOR
31138,Topology: Distance between connection splicers and source,Connection,Outputs the position of the connection splicers passed through on this connection at a routing connection. To this purpose the distance between the connection splicer and the source of the connection is specified. The individual connection splicers are differentiated in the order from source to target through the index. This property can be used in reports.,Data,Monolingual text,Not defined,"Yes, 20",No,CONNECTION_CABLING_DISTRIBUTOR_DISTANCE
31139,Connection splicers exist,Connection,Shows whether connection passes through at least one connection splicer. This property can be used as a filter criterion for connection lists.,Data,Boolean (True / False),Not defined,No,Yes,CONNECTION_HAS_DISTRIBUTOR
31140,Internal / External index: Source,Connection,Indicates the internal / external index that the connection point at the source of the connection has. The internal / external index defines for a connection point in the connection point pattern the number of the internal or external connection point that this connection point represents.,Data,Integer,Not defined,No,Yes,CONNECTION_TARGETINFO_SOURCE
31141,Internal / External index: Target,Connection,Indicates the internal / external index that the connection point at the target of the connection has. The internal / external index defines for a connection point in the connection point pattern the number of the internal or external connection point that this connection point represents.,Data,Integer,Not defined,No,Yes,CONNECTION_TARGETINFO_DESTINATION
31143,Wire harness name,Connection,The wire harness name is used to assign functions and connections to a specific wire harness.,Data,Monolingual text,Not defined,No,No,HARNESS_NAME
31148,Routing track source: X coordinate,Connection,X coordinate for the source of the routing track.,Data,Coordinates (only X or Y),Not defined,No,Yes,CONNECTION_ROUTE_SOURCE_XPOS
31149,Routing track source: Y coordinate,Connection,Y coordinate for the source of the routing track.,Data,Coordinates (only X or Y),Not defined,No,Yes,CONNECTION_ROUTE_SOURCE_YPOS
31150,Routing track source: Z coordinate,Connection,Z coordinate for the source of the routing track.,Data,Coordinates (only X or Y),Not defined,No,Yes,CONNECTION_ROUTE_SOURCE_ZPOS
31151,Routing track target: X coordinate,Connection,X coordinate for the target of the routing track.,Data,Coordinates (only X or Y),Not defined,No,Yes,CONNECTION_ROUTE_DESTINATION_XPOS
31152,Routing track target: Y coordinate,Connection,Y coordinate for the target of the routing track.,Data,Coordinates (only X or Y),Not defined,No,Yes,CONNECTION_ROUTE_DESTINATION_YPOS
31153,Routing track target: Z coordinate,Connection,Z coordinate for the target of the routing track.,Data,Coordinates (only X or Y),Not defined,No,Yes,CONNECTION_ROUTE_DESTINATION_ZPOS
31157,Piping name,Connection,Name of the piping.,Data,Monolingual text,Not defined,No,No,CONNECTION_PIPENAME
31162,Cable unit name,Connection,"Shows the association of a component (function, connection, cable, etc.) to a cable unit in Eplan Harness proD. The property is used for the data exchange with Eplan Harness proD.",Data,Monolingual text,Not defined,No,No,HARNESS_CABLEUNIT
31164,Routed mechanical feedthroughs,Connection,"Outputs the DT of the device through which the connection runs as a mechanical feedthrough. This property can be used in reports. If the connection runs through several devices, the individual DTs are output semicolon-separated and alphanumerically sorted.",Data,Monolingual text,Not defined,No,Yes,CONNECTION_FEEDTHROUGH
31165,Mechanical feedthroughs available,Connection,Specifies whether the connection runs through a mechanical feedthrough. This property can be used as a filter criterion for connection lists.,Data,Boolean (True / False),Not defined,No,Yes,CONNECTION_HAS_FEEDTHROUGH
33000,Name of potential,Connection,Name of the potential.,Data,Monolingual text,Not defined,No,No,POTENTIAL_NAME
33007,Net name,Connection,Name of the net.,Data,Monolingual text,Not defined,No,No,POTENTIAL_NETNAME
