ID,Designation,Object classes,Description,Category,Field type,Unit group,Index,R/O,API define
19070,Bundle: Connection point designation,Bundle connection point,"The bundle connection point designation identifies a connection within a bundle. It occurs in pairs (but not more often) for each bundle: At the connection point entering the bundle and at the connection point leaving the bundle. Several bundle connection point numbers can also be entered, separated by commas.",Data,Monolingual text,Not defined,No,No,STRANDCONNECTOR_DESIGNATION
19071,Bundle: Connection point description,Bundle connection point,Bundle description.,Data,Monolingual text,Not defined,No,No,STRANDCONNECTOR_DESCRIPTION
19072,Bundle: Connection point data,Bundle connection point,"Contains either the bundle description or, if this is not present, the bundle connection point designation.",Data,Monolingual text,Not defined,No,Yes,STRANDCONNECTOR_DATA_AUTOMATIC
