ID,Designation,Object classes,Description,Category,Field type,Unit group,Index,R/O,API define
23500,Drilling pattern: Name,Drilling pattern frame,Name of the drilling pattern.,Data,Monolingual text,Not defined,No,No,DRILLPATTERNBOX_DRILLPATTERN_NAME
23502,Drilling pattern: Subdirectory for outline (NC data),Drilling pattern frame,Subdirectory for the outlines of the drilling pattern.,Data,Monolingual text,Not defined,No,No,DRILLPATTERNBOX_CONTOURPATH
