ID,Designation,Object classes,Description,Category,Field type,Unit group,Index,R/O,API define
20383,Cables: Source (with plug designation),Function,"Shows the source of the cable with plug designation. At bus ports the bus interface name of the bus port is displayed in addition to the plug designation. The property can be used for the display in the schematic as well as in block properties, at external editing and in reports.",Data,Monolingual text,Not defined,No,Yes,FUNC_CABLE_SOURCE_WITH_PLCPLUG_DESIGNATION
20385,Cables: Target (with plug designation),Function,"Shows the target of the cable with plug designation. At bus ports the bus interface name of the bus port is displayed in addition to the plug designation. The property can be used for the display in the schematic as well as in block properties, at external editing and in reports.",Data,Monolingual text,Not defined,No,Yes,FUNC_CABLE_DESTINATION_WITH_PLCPLUG_DESIGNATION
20389,Function template: Description,Function,,Data,Multilingual text,Not defined,No,Yes,FUNCTION_TEMPLATE_DESCRIPTION
20406,Plug designation,Function,"The designation of the plug is connected to the PLC connection point / channel or device connection point. The plug designation can be transferred from the left (or above), as with terminals and supports the identification of PLC connection points or device connection points.",Data,Monolingual text,Not defined,No,No,FUNC_PLCPLUG_DESIGNATION_MANUAL
20429,Function template: Template group (multi-line),Function,Shows the designation of the template group defined in the parts management. All the connected functions can be placed together out of the device navigator by grouping to a template group.,Data,Monolingual text,Not defined,No,Yes,FUNCTION_TEMPLATE_COMBINATION
20431,Plug designation (automatic),Function,Plug designation automatically determined for PLC connection points / channels and device connection points. The plug designation supports the identification of PLC connection points or device connection points.,Data,Monolingual text,Not defined,No,Yes,FUNC_PLCPLUG_DESIGNATION_AUTOMATIC
20435,Connection point designation (with plug designation),Function,"Combined property from the plug designation and connection point designation of a PLC connection point or device connection point, separated by a colon. At bus ports the bus interface name of the bus port is displayed in addition to the plug designation.",Data,Monolingual text,Not defined,No,Yes,FUNC_PLCPLUG_AND_CONNPTDESIGNATION
20443,Bus interface: Name (with plug designation),Function,"Composite property from bus interface name and plug designation, without a separator. The property supports the identification of bus ports.",Data,Monolingual text,Not defined,No,Yes,FUNC_PLCBUSINTERFACENAME_AND_PLCPLUG
20450,Legend item,Function,Defines the position number for displaying the legend in a part placement.,Data,Integer,Not defined,No,No,FUNC_ARTICLEPLACEMENT_CAPTIONID
20458,X extension of part,Function,"Part extension in the X direction, determined from the box.",Data,Decimal number,Not defined,No,Yes,FUNC_ARTICLEPLACEMENT_PLACEMENT_XSIZE
20459,Y extension of part,Function,"Part extension in the Y direction, determined from the box.",Data,Decimal number,Not defined,No,Yes,FUNC_ARTICLEPLACEMENT_PLACEMENT_YSIZE
20460,Technical characteristics (of main function),Function,Technical characteristics of the main function.,Data,Value with unit,Not defined,No,Yes,FUNC_ARTICLEPLACEMENT_DEVICE_TECHNICAL_CHARACTERISTIC
20461,Function definition (of main function),Function,Function definition of the main function.,Data,Multilingual text,Not defined,No,Yes,FUNC_ARTICLEPLACEMENT_DEVICE_FUNCTIONDEFINITION
