ID,Designation,Object classes,Description,Category,Field type,Unit group,Index,R/O,API define
23100,Project option group: Name,Project option,Name of the project options group.,Data,Monolingual text,Not defined,No,Yes,OPTIONGROUP_NAME
23101,Project option: Name,Project option,Name of the project option.,Data,Monolingual text,Not defined,No,Yes,OPTION_NAME
23103,Project option active,Project option,Specifies whether the project option is switched on or off.,Data,Boolean (True / False),Not defined,No,Yes,OPTION_ISACTIVE
23106,Project option: Description,Project option,The description can be multi-language and is shown in the status bar when the project option is selected in the project options navigator tree.,Data,Multilingual text,Not defined,No,No,OPTION_DESCR
