ID,Designation,Object classes,Description,Category,Field type,Unit group,Index,R/O,API define
44060,Relevant to safety,Segment (pre-planning),"The property can be displayed in the P&I diagram at the placed measuring points or consumers and serves to represent PCT tasks in accordance with the standard DIN EN 62424. This property is additionally available at planning objects and containers. On the basis of the symbols displayed in the graphical editor you can recognize whether a placed measuring point or consumer is relevant to safety, or GMP- or quality-relevant. The property can be output in the reports, during the manufacturing data export and it can also be output in the block properties for the planning objects. In the navigators for pre-planning you can use the property as a filter criterion or display it in the list view as a column.",Data,Boolean (True / False),Not defined,No,No,DMPLAOBJECT_SAFETY_RELEVANT
44061,GMP-relevant,Segment (pre-planning),"The property can be displayed in the P&I diagram at the placed measuring points or consumers and serves to represent PCT tasks in accordance with the standard DIN EN 62424. This property is additionally available at planning objects and containers. GMP stands for ""Good Manufacturing Practice"". On the basis of the symbols displayed in the graphical editor you can recognize whether a placed measuring point or consumer is relevant to safety, or GMP- or quality-relevant. The property can be output in the reports, during the manufacturing data export and it can also be output in the block properties for the planning objects. In the navigators for pre-planning you can use the property as a filter criterion or display it in the list view as a column.",Data,Boolean (True / False),Not defined,No,No,DMPLAOBJECT_GMP_RELEVANT
44062,Quality-relevant,Segment (pre-planning),"The property can be displayed in the P&I diagram at the placed measuring points or consumers and serves to represent PCT tasks in accordance with the standard DIN EN 62424. This property is additionally available at planning objects and containers. On the basis of the symbols displayed in the graphical editor you can recognize whether a placed measuring point or consumer is relevant to safety, or GMP- or quality-relevant. The property can be output in the reports, during the manufacturing data export and it can also be output in the block properties for the planning objects. In the navigators for pre-planning you can use the property as a filter criterion or display it in the list view as a column.",Data,Boolean (True / False),Not defined,No,No,DMPLAOBJECT_QUALITY_RELEVANT
44063,Linked segments: Name,Segment (pre-planning),Shows at a segment which other segments are linked to this segment through links. Up to 100 links can be differentiated by using the index. The complete designation of the linked segment is displayed as a value.,Data,Monolingual text,Not defined,"Yes, 100",Yes,DMPLAOBJECT_LINK_CHILD_NAME
44065,Designation (visible),Segment (pre-planning),"By means of this property you can have a ""reduced"" designation displayed at the PCT loops / PCT loop functions which are placed in a structure box in the P&I diagram. In this property the designation of the superior structure box is abbreviated, meaning that the partial structure in which the PCT loop / PCT loop function is located is displayed.",Data,Monolingual text,Not defined,No,Yes,DMPLAOBJECT_DESIGNATION_VISIBLE
44066,Is linked to superior segments,Segment (pre-planning),Shows whether the current segment is linked to different superior segments. The property can be used for filtering in the pre-planning navigator and in the reports for the pre-planning.,Data,Boolean (True / False),Not defined,No,Yes,DMPLAOBJECT_IS_LINKED
44067,Has linked segments,Segment (pre-planning),Shows whether links to other segments exist below the current segment. The property can be used for filtering in the pre-planning navigator and in the reports for the pre-planning.,Data,Boolean (True / False),Not defined,No,Yes,DMPLAOBJECT_HAS_LINKS
44068,Documents: File / hyperlink,Segment (pre-planning),File name or hyperlink of an external document. Any external documents can be stored at a planning object or structure segment. You can output these documents in the reports as hyperlinks.,Data,Monolingual text,Not defined,"Yes, 20",No,DMPLAOBJECT_DOCUMENTS_URL
44069,Documents: Designation,Segment (pre-planning),Designation of an external document. Any external documents can be stored at a planning object or structure segment. You can output these documents in the reports as hyperlinks.,Data,Multilingual text,Not defined,"Yes, 20",No,DMPLAOBJECT_DOCUMENTS_DESIGNATION
44070,Source segment,Segment (pre-planning),"Source segment of a connection planning object. Like a connection, a connection planning object must have a source and a target.",Data,Monolingual text,Not defined,No,No,DMPLAOBJECT_SOURCE_SEGMENT
44071,Target segment,Segment (pre-planning),"Target segment of a connection planning object. Like a connection, a connection planning object must have a source and a target.",Data,Monolingual text,Not defined,No,No,DMPLAOBJECT_TARGET_SEGMENT
44072,Pipe class,Segment (pre-planning),"The pipe class specifies the range of application in relation to the pressure and temperature, meaning the maximum permissible pressure at which the piping may be operated at a maximum permissible temperature. When doing this, a pipe class contains a fixed number of pipe items, such as pipes, fittings, flanges, nuts, bolts, and gaskets.",Data,Monolingual text,Not defined,No,No,DMPLAOBJECT_PIPECLASS
44078,Substance,Segment (pre-planning),"Specifies the substance that is transported through the respective piping in the process engineering (such as ""water"", ""oil"", ""oxygen"").",Data,Monolingual text,Not defined,No,No,DMPLAOBJECT_SUBSTANCE
44079,Number of digital PLC inputs,Segment (pre-planning),"Shows the sum of the digital PLC inputs for the current planning object. Digital PLC addresses are such addresses that have the data type ""BOOL"". This is not case-sensitive. Inputs and outputs are recognized by the direction of the PLC address.",Data,Integer,Not defined,No,Yes,DMPLAOBJECT_SEGMENT_DIGITAL_PLCINPUT_COUNT
44080,Number of digital PLC outputs,Segment (pre-planning),"Shows the sum of the digital PLC outputs for the current planning object. Digital PLC addresses are such addresses that have the data type ""BOOL"". This is not case-sensitive. Inputs and outputs are recognized by the direction of the PLC address.",Data,Integer,Not defined,No,Yes,DMPLAOBJECT_SEGMENT_DIGITAL_PLCOUTPUT_COUNT
44081,Number of analog PLC inputs,Segment (pre-planning),"Shows the sum of the analog PLC inputs for the current planning object. Analog PLC addresses are such addresses that have a data type that is not ""BOOL"". Inputs and outputs are recognized by the direction of the PLC address.",Data,Integer,Not defined,No,Yes,DMPLAOBJECT_SEGMENT_ANALOG_PLCINPUT_COUNT
44082,Number of analog PLC outputs,Segment (pre-planning),"Shows the sum of the analog PLC outputs for the current planning object. Analog PLC addresses are such addresses that have a data type that is not ""BOOL"". Inputs and outputs are recognized by the direction of the PLC address.",Data,Integer,Not defined,No,Yes,DMPLAOBJECT_SEGMENT_ANALOG_PLCOUTPUT_COUNT
44083,Number of PLC counter inputs,Segment (pre-planning),Shows the sum of the PLC counter inputs (meaning PLC inputs identified as counters) for the current planning object.,Data,Integer,Not defined,No,Yes,DMPLAOBJECT_SEGMENT_PLCCOUNTER_COUNT
44084,Macro for pre-planning and P&I diagram,Segment (pre-planning),"Macro with the ""Pre-planning"" and / or ""P&I diagram"" representation type for the extension of an existing pre-planning with graphical representations and P&I diagram.",Data,Monolingual text,Not defined,No,No,DMPLAOBJECT_PLAMACRO
44085,Connection: Cross-section / diameter,Segment (pre-planning),Cross-section / Diameter of the connection.,Data,Value with unit,Not defined,No,No,DMPLAOBJECT_CROSSSECTION
44092,Sort code (segments),Segment (pre-planning),"PCT loop functions that are subordinate to a PCT loop can be output by means of this property in reports in the same sequence as they are displayed in the tree view of the pre-planning navigator. You have to select this property as the ""Category / property"" in the sorting settings in the ""Sorting"" dialog so that the same sorting takes place in the reports as in the pre-planning navigator. This applies both for reports of the ""Pre-planning: Planning object overview"" (function lists for building automation to VDI 3814) type and for the export of manufacturing data / labeling data.",Data,Integer,Not defined,No,Yes,DMPLAOBJECT_COUNTER_IN_TREE
44093,Macro: Variant,Segment (pre-planning),Specifies the macro variant for the macro specified in the Macro (ID 44008) property at a planning object. The preset macro and the preset variant of this macro are used when creating the detailed planning. The property is also taken into consideration during the export and import of pre-planning data for external editing as well as during the pre-planning import.,Data,Monolingual text,Not defined,No,No,DMPLAOBJECT_MACROVARIANT
