ID,Designation,Object classes,Description,Category,Field type,Unit group,Index,R/O,API define
35583,X vector: Tool,Connection point (in connection point patterns),"The properties for the vector of the tool describe the position and the screwing direction of a terminal screw in an item with screwed connection. Entry for example ""-1"".",Data,Coordinates (only X or Y),Not defined,No,No,ARTICLETERMINALPOSITION_OPERATIONVEC_XDIR
35584,Y vector: Tool,Connection point (in connection point patterns),"The properties for the vector of the tool describe the position and the screwing direction of a terminal screw in an item with screwed connection. Entry for example ""-1"".",Data,Coordinates (only X or Y),Not defined,No,No,ARTICLETERMINALPOSITION_OPERATIONVEC_YDIR
35585,Z vector: Tool,Connection point (in connection point patterns),"The properties for the vector of the tool describe the position and the screwing direction of a terminal screw in an item with screwed connection. Entry for example ""-1"".",Data,Coordinates (only X or Y),Not defined,No,No,ARTICLETERMINALPOSITION_OPERATIONVEC_ZDIR
35586,Shaft diameter,Connection point (in connection point patterns),"The shaft diameter describes the size of the hole in which the terminal screw sits. Entry for example ""5 mm"".",Data,Decimal number,Not defined,No,No,ARTICLETERMINALPOSITION_HOLEDIAMETER
35587,Clamping space offset,Connection point (in connection point patterns),Describes the offset of the clamping space from the item edge into the item.,Data,Decimal number,Not defined,No,No,ARTICLETERMINALPOSITION_CLAMPSPACE_OFFSET
35594,X starting point: Clamping space,Connection point (in connection point patterns),"The properties for the clamping space expansion describe the expansion of a clamping space relative to the item edge. Enter the coordinate values of the starting point or the end point of the clamping space, for example ""1 mm"" for the starting point or ""5 mm"" for the end point.",Data,Coordinates (only X or Y),Not defined,No,No,ARTICLETERMINALPOSITION_CLAMPSPACE_STARTXPOS
35595,Y starting point: Clamping space,Connection point (in connection point patterns),"The properties for the clamping space expansion describe the expansion of a clamping space relative to the item edge. Enter the coordinate values of the starting point or the end point of the clamping space, for example ""1 mm"" for the starting point or ""5 mm"" for the end point.",Data,Coordinates (only X or Y),Not defined,No,No,ARTICLETERMINALPOSITION_CLAMPSPACE_STARTYPOS
35596,Z starting point: Clamping space,Connection point (in connection point patterns),"The properties for the clamping space expansion describe the expansion of a clamping space relative to the item edge. Enter the coordinate values of the starting point or the end point of the clamping space, for example ""1 mm"" for the starting point or ""5 mm"" for the end point.",Data,Coordinates (only X or Y),Not defined,No,No,ARTICLETERMINALPOSITION_CLAMPSPACE_STARTZPOS
35597,X end point: Clamping space,Connection point (in connection point patterns),"The properties for the clamping space expansion describe the expansion of a clamping space relative to the item edge. Enter the coordinate values of the starting point or the end point of the clamping space, for example ""1 mm"" for the starting point or ""5 mm"" for the end point.",Data,Coordinates (only X or Y),Not defined,No,No,ARTICLETERMINALPOSITION_CLAMPSPACE_ENDXPOS
35598,Y end point: Clamping space,Connection point (in connection point patterns),"The properties for the clamping space expansion describe the expansion of a clamping space relative to the item edge. Enter the coordinate values of the starting point or the end point of the clamping space, for example ""1 mm"" for the starting point or ""5 mm"" for the end point.",Data,Coordinates (only X or Y),Not defined,No,No,ARTICLETERMINALPOSITION_CLAMPSPACE_ENDYPOS
35599,Z end point: Clamping space,Connection point (in connection point patterns),"The properties for the clamping space expansion describe the expansion of a clamping space relative to the item edge. Enter the coordinate values of the starting point or the end point of the clamping space, for example ""1 mm"" for the starting point or ""5 mm"" for the end point.",Data,Coordinates (only X or Y),Not defined,No,No,ARTICLETERMINALPOSITION_CLAMPSPACE_ENDZPOS
