ID,Designation,Object classes,Description,Category,Field type,Unit group,Index,R/O,API define
44002,Display format: Segment name,Segment definition (pre-planning),"Format for displayed name, define at the segment definition, and displayed at the planning objects / structure segments.",Formats,Monolingual text,Not defined,No,No,DMPLAOBJECTDEFINITION_DISPLAYNAME_FORMAT
44003,Segment definition: Displayed name,Segment definition (pre-planning),"Displayed name of segment definition, e.g., ""Planning object general"".",Formats,Multilingual text,Not defined,No,No,DMPLAOBJECTDEFINITION_NAME
44033,Structure identifiers without separators,Segment definition (pre-planning),"If this property is activated, same-type structure identifiers of nested segments are combined without separators.",Formats,Boolean (True / False),Not defined,No,No,DMPLAOBJECTDEFINITION_NO_STRUCTUREDELIMITER
44045,Segment definition: Preceding sign,Segment definition (pre-planning),"Enter here the character that is displayed in front of the designation of a segment with this segment definition in the Full designation property. If this field is empty, a space is used by default.",Formats,Monolingual text,Not defined,No,No,DMPLAOBJECTDEFINITION_PREFIX
44046,Segment definition: Preceding sign also at the beginning,Segment definition (pre-planning),"If this check box is enabled, the preceding sign of a segment with this segment definition is always displayed in the full designation. The preceding sign is displayed also if a segment forms a top hierarchy level in the tree structure and its designation is at the beginning of the full designation.",Formats,Boolean (True / False),Not defined,No,No,DMPLAOBJECTDEFINITION_BEGINWITHPREFIX
44090,Segment definition: Separator symbolic address,Segment definition (pre-planning),"The separator defined here precedes the individual component of a segment in the symbolic address. This allows the individual components of this segment to be differentiated from the individual components of the segments of the other structure levels. In order for a change in the symbolic address to be transferred to all other segments (planning objects, PCT loops) in the pre-planning navigator or to the placed PLC connection points in the schematic, you have to update the detailed planning and in the process select the option Update device tags and symbolic addresses.",Formats,Monolingual text,Not defined,No,No,DMPLAOBJECTDEFINITION_PREFIX_SA
44091,Segment definition: No blank space before the number,Segment definition (pre-planning),,Formats,Boolean (True / False),Not defined,No,No,DMPLAOBJECTDEFINITION_NUMBER_NO_SPACE
