ID,Designation,Object classes,Description,Category,Field type,Unit group,Index,R/O,API define
1520,Document type,Page,Part of the structure identifier of the document type that is entered at this structure segment or planning object. The entire structure identifier of a planning object consists of all parts of the superior structure segments and planning objects.,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_FULLDOCTYPE
1521,"Document type (sub-identifier, complete)",Page,,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_FULLSUBDOCTYPE
1530,Document type (main identifier): Description,Page,Description of the document type.,Devices,Multilingual text,Not defined,No,Yes,DESIGNATION_DOCTYPE_DESCR
1540,Document type with preceding sign,Page,,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_FULLDOCTYPE_WITHPREFIX
1550,Document type: Description,Page,,Devices,Multilingual text,Not defined,No,Yes,DESIGNATION_FULLDOCTYPE_DESCR
1601,User-defined structure (sub-identifier 1),Page,Provides the sublevel 1 of the user-defined structure.,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_USERDEFINED_SUB1
1602,User-defined structure (sub-identifier 2),Page,Provides the sublevel 2 of the user-defined structure.,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_USERDEFINED_SUB2
1603,User-defined structure (sub-identifier 3),Page,Provides the sublevel 3 of the user-defined structure.,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_USERDEFINED_SUB3
1604,User-defined structure (sub-identifier 4),Page,Provides the sublevel 4 of the user-defined structure.,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_USERDEFINED_SUB4
1605,User-defined structure (sub-identifier 5),Page,Provides the sublevel 5 of the user-defined structure.,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_USERDEFINED_SUB5
1606,User-defined structure (sub-identifier 6),Page,Provides the sublevel 6 of the user-defined structure.,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_USERDEFINED_SUB6
1607,User-defined structure (sub-identifier 7),Page,Provides the sublevel 7 of the user-defined structure.,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_USERDEFINED_SUB7
1608,User-defined structure (sub-identifier 8),Page,Provides the sublevel 8 of the user-defined structure.,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_USERDEFINED_SUB8
1609,User-defined structure (sub-identifier 9),Page,Provides the sublevel 9 of the user-defined structure.,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_USERDEFINED_SUB9
1800,Product (main identifier),Page,,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_PRODUCT
1801,Product (sub-identifier 1),Page,,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_SUBPRODUCT1
1802,Product (sub-identifier 2),Page,,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_SUBPRODUCT2
1803,Product (sub-identifier 3),Page,,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_SUBPRODUCT3
1804,Product (sub-identifier 4),Page,,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_SUBPRODUCT4
1805,Product (sub-identifier 5),Page,,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_SUBPRODUCT5
1806,Product (sub-identifier 6),Page,,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_SUBPRODUCT6
1807,Product (sub-identifier 7),Page,,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_SUBPRODUCT7
1808,Product (sub-identifier 8),Page,,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_SUBPRODUCT8
1809,Product (sub-identifier 9),Page,,Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_SUBPRODUCT9
1820,Product,Page,"Provides the full product aspect, e.g. ""U-UA1-UA2"".",Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_FULLPRODUCT
1821,"Product (sub-identifier, complete)",Page,"Provides the full name of the product aspect with all the sub-identifiers, e.g. ""UA-UA2"".",Devices,Monolingual text,Not defined,No,Yes,DESIGNATION_FULLSUBPRODUCT
